dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,A015,2,2,93,79,0.189873417721519,0.0,0.0949367088607595,0.8148148148148148,0.9050632911392404,-0.7240267992019653,0.1993749992834637,0.00027623456036154594,0.02237499938928522,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,A017,4,3,91,78,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3803418803418803,-1.3549467325210571,0.20320799922046717,0.00035906172634884255,0.029083999834256247,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,A030,2,2,93,79,0.43037974683544306,0.5,0.46518987341772156,0.5679012345679012,0.6139240506329113,-1.0652644634246826,0.20104199938941747,0.0002921851886146023,0.02366700027778279,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,A031,3,2,92,79,0.4936708860759494,0.5,0.49683544303797467,0.5061728395061729,0.5253164556962024,-1.1646085977554321,0.20566700004565064,0.0003220123480674868,0.026083000193466432,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,A032,1,2,94,79,0.46835443037974683,0.5,0.48417721518987344,0.5308641975308642,0.7531645569620252,-1.0096547603607178,0.20454200057429262,0.00024280247830406383,0.01966700074262917,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,A035,2,2,93,79,0.4936708860759494,0.5,0.49683544303797467,0.5061728395061729,0.7278481012658229,-1.1401681900024414,0.20304200006648898,0.0002777777819888505,0.022500000341096893,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,M001,8,6,87,75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7177777777777777,-0.8121397495269775,0.19999999858555384,0.006325617280787283,0.5123749997437699,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,M002,6,4,89,77,0.5064935064935064,0.5,0.5032467532467533,0.49382716049382713,0.4545454545454546,-1.1477246284484863,0.23587500072608236,0.0004243827137498208,0.034374999813735485,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,M003,1,2,94,79,0.012658227848101266,0.0,0.006329113924050633,0.9876543209876543,0.9873417721518988,-0.4929596781730652,0.20566700004565064,0.00023971603504945466,0.019416998839005828,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,M004,3,3,92,78,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.40170940170940167,-1.367617130279541,0.1990410000871634,0.00033076543736064597,0.026792000426212326,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,M005,1,2,94,79,0.0379746835443038,0.0,0.0189873417721519,0.9629629629629629,0.9620253164556962,-0.2973526418209076,0.1956670002982719,0.00022582715268700993,0.018291999367647804,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,P001,4,3,91,78,0.358974358974359,0.3333333333333333,0.34615384615384615,0.6419753086419753,0.5811965811965811,-1.0180715322494507,0.49899999976332765,0.0005761358121993526,0.04666700078814756,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,P003,3,3,92,78,0.5256410256410257,0.6666666666666666,0.5961538461538461,0.4691358024691358,0.5641025641025641,-1.2112603187561035,0.3665000003820751,0.0005792222105406432,0.0469169990537921,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,P007,3,3,92,78,0.20512820512820512,0.3333333333333333,0.2692307692307692,0.7901234567901234,0.8974358974358975,-0.691044807434082,0.24329100051545538,0.0004074074105894262,0.03300000025774352,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,P008,6,5,89,76,0.4605263157894737,0.4,0.43026315789473685,0.5432098765432098,0.5552631578947368,-1.149858832359314,0.22433400044974405,0.0005442345556932398,0.044082999011152424,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,P009,8,6,87,75,0.26666666666666666,0.3333333333333333,0.3,0.7283950617283951,0.8333333333333334,-0.8107454180717468,0.27054200108977966,0.009899185201509592,0.8018340013222769,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Template kNN Distance,python_numpy_template_knn,P010,3,3,92,78,0.2948717948717949,0.3333333333333333,0.3141025641025641,0.7037037037037037,0.7905982905982906,-1.1031078100204468,0.22987500051385723,0.0003631728220541306,0.02941699858638458,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A001,7,5,88,76,0.2631578947368421,0.2,0.23157894736842105,0.7407407407407407,0.7421052631578948,-0.8150100111961365,0.27549999867915176,0.02001440739542976,1.6211669990298105,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A003,3,2,92,79,0.0759493670886076,0.0,0.0379746835443038,0.9259259259259259,0.9430379746835443,-1.4151811599731445,0.4596250000759028,0.015879629638310477,1.2862500007031485,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A004,3,3,92,78,0.11538461538461539,0.0,0.057692307692307696,0.8888888888888888,0.923076923076923,-0.790014922618866,0.24599999960628338,0.0157078148159026,1.2723330000881106,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A005,4,3,91,78,0.21794871794871795,0.3333333333333333,0.27564102564102566,0.7777777777777778,0.8888888888888888,-1.2519621849060059,0.2373749994148966,0.02290380246977517,1.855208000051789,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A006,3,2,92,79,0.4936708860759494,0.5,0.49683544303797467,0.5061728395061729,0.5126582278481013,-1.2801061868667603,0.2734579993557418,0.01608024692280724,1.3025000007473864,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A008,3,3,92,78,0.19230769230769232,0.3333333333333333,0.26282051282051283,0.8024691358024691,0.9358974358974359,-1.5457096099853516,0.26124999931198545,0.016745876542071204,1.3564159999077674,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A009,3,3,92,78,0.5128205128205128,0.6666666666666666,0.5897435897435896,0.48148148148148145,0.37179487179487175,-1.8399301767349243,0.34662500002013985,0.018409975292556346,1.4912079986970639,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A010,4,3,91,78,0.02564102564102564,0.0,0.01282051282051282,0.9753086419753086,0.9743589743589743,-0.5591864585876465,0.23770799998601433,0.016008222218384438,1.2966659996891394,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,Device-Aware Template kNN,python_numpy_device_aware_knn,A011,3,2,92,79,0.7088607594936709,0.5,0.6044303797468354,0.2962962962962963,0.15189873417721517,-1.7439336776733398,0.28000000020256266,0.017488679032446528,1.4165830016281689,2033860608,2033860608
