dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,genuine_training_samples,evaluated_subjects,EER,completed_at
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,all,data_efficiency,15305.475125000157,,,,,,20.0,50.0,0.41701020408163264,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,1,train_and_infer,108.863042001758,108.76958300104889,0.09345900070911739,9.345900070911739e-05,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,2,train_and_infer,105.01633300191315,104.24116700050945,0.7751660014037043,0.0007751660014037043,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,3,train_and_infer,105.13587499917776,105.06741599965608,0.06845899952168111,6.845899952168111e-05,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,4,train_and_infer,108.75208399920666,108.68412499985425,0.06795899935241323,6.795899935241323e-05,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,5,train_and_infer,106.59058300007018,105.7652079998661,0.8253750002040761,0.0008253750002040761,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,6,train_and_infer,109.07116700218467,108.96025000147347,0.11091700071119703,0.00011091700071119703,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,7,train_and_infer,107.73300000073505,107.41249999955471,0.32050000118033495,0.00032050000118033495,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,8,train_and_infer,103.81400100231986,103.74029200102086,0.07370900129899383,7.370900129899383e-05,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,9,train_and_infer,108.19604199969035,108.08075000022654,0.11529199946380686,0.00011529199946380686,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,10,train_and_infer,108.77137500028766,108.50541699983296,0.2659580004547024,0.0002659580004547024,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,11,train_and_infer,104.50466699876415,103.74179199970968,0.7628749990544748,0.0007628749990544748,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,12,train_and_infer,104.90395799934049,104.12191700015683,0.7820409991836641,0.0007820409991836641,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,13,train_and_infer,107.08154200074205,106.5222500001255,0.5592920006165514,0.0005592920006165514,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,14,train_and_infer,111.62291700020432,111.36258300030022,0.26033399990410544,0.00026033399990410544,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,PCA Mahalanobis Distance,15,train_and_infer,106.53429099875211,106.25845799950184,0.2758329992502695,0.0002758329992502695,2033860608.0,2033860608.0,,,,
