dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s033,200,200,10000,10000,0.01,0.01,0.01,0.99,0.9995540000000002,0.023678867564263278,374.7475829986797,0.000605335000157128,6.174417001602706,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s034,200,200,10000,10000,0.1085,0.11,0.10925,0.8914705882352941,0.9554509999999999,0.01314614812683591,474.39837500132853,0.0009520343137766901,9.71075000052224,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s035,200,200,10000,10000,0.0419,0.04,0.04095,0.9581372549019608,0.9922920000000001,0.008389589872331753,396.521999999095,0.0006327165686468338,6.453709000197705,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s036,200,200,10000,10000,0.0,0.0,0.0,1.0,1.0,0.26350043291993014,207.579457997781,0.000365543333364436,3.7285420003172476,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s037,200,200,10000,10000,0.2034,0.205,0.2042,0.7965686274509803,0.8818569999999999,0.006777090667574999,418.32625000097323,0.0007766299017484748,7.921624997834442,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s038,200,200,10000,10000,0.03,0.03,0.03,0.97,0.9936364999999998,0.012724136404485512,379.2160419980064,0.0005974713723630617,6.094207998103229,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s039,200,200,10000,10000,0.02,0.02,0.02,0.98,0.9985674999999999,0.04321913689268906,381.7555839996203,0.0006486111766100614,6.615834001422627,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s040,200,200,10000,10000,0.0112,0.01,0.0106,0.9888235294117647,0.9995455,0.04199201555904634,379.5816250021744,0.0006267156862247479,6.392499999492429,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s041,200,200,10000,10000,0.0194,0.02,0.019700000000000002,0.9805882352941176,0.9975004999999999,0.16102243814463765,383.95029100138345,0.000686139705709031,6.998624998232117,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s042,200,200,10000,10000,0.01,0.01,0.01,0.99,0.999634,0.01607343802646406,391.7697090000729,0.000607908431465701,6.20066600095015,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s043,200,200,10000,10000,0.0018,0.0,0.0009,0.9982352941176471,0.999981,0.17921636713061384,289.920749997691,0.00037128676458629415,3.7871249987802003,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s044,200,200,10000,10000,0.037,0.035,0.036000000000000004,0.9630392156862745,0.9891055000000001,0.005362913544373798,365.694625001197,0.0006540563723926122,6.671374998404644,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s046,200,200,10000,10000,0.095,0.095,0.095,0.905,0.977046,0.010432864101169824,391.00725000025705,0.0006990931372759709,7.130750000214903,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s047,200,200,10000,10000,0.0538,0.055,0.054400000000000004,0.9461764705882353,0.9895795000000001,0.00389897745953408,384.0160420004395,0.0006396078428153094,6.523999996716157,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s048,200,200,10000,10000,0.02,0.02,0.02,0.98,0.9983899999999999,0.07545407403780811,409.3191249994561,0.0009406453921424234,9.594582999852719,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s049,200,200,10000,10000,0.0162,0.015,0.0156,0.9838235294117647,0.99834,0.004392271238307624,308.6821670003701,0.00043697303922004616,4.457125000044471,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s050,200,200,10000,10000,0.0339,0.035,0.03445,0.966078431372549,0.9934045000000001,0.06913891607395242,413.01970799759147,0.000838251568590446,8.55016599962255,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s051,200,200,10000,10000,0.05,0.05,0.05,0.95,0.9914759999999999,0.10849334803527187,402.18341699801385,0.0009071691177571969,9.253125001123408,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s052,200,200,10000,10000,0.005,0.005,0.005,0.995,0.9975614999999999,0.015534853638049122,268.7061670003459,0.0005630964704894223,5.743583998992108,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s053,200,200,10000,10000,0.0103,0.01,0.01015,0.9897058823529412,0.9995125,0.10180472464747711,381.0670829989249,0.0006850694116306555,6.987707998632686,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s054,200,200,10000,10000,0.06,0.06,0.06,0.94,0.981165,0.01563915893663011,399.20954199988046,0.0007885090196271217,8.042792000196641,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s055,200,200,10000,10000,0.01,0.01,0.01,0.99,0.999618,0.11759231537239287,363.9252920002036,0.0005914011764580922,6.032291999872541,266649600,266649600,not_enabled
