dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl,dsl,current,LightGBM Classifier,s057,train_and_infer,408.74195800279267,400.97762500226963,7.764333000523038,0.0007612091176983371,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,all,data_efficiency,9377.045749999525,,,,,,,5.0,51.0,0.31557843137254904,
dsl,dsl,current,LightGBM Classifier,all,data_efficiency,11324.478833001194,,,,,,,10.0,51.0,0.27349215686274514,
dsl,dsl,current,LightGBM Classifier,all,data_efficiency,14114.161167002749,,,,,,,25.0,51.0,0.18235588235294123,
dsl,dsl,current,LightGBM Classifier,all,data_efficiency,17870.952499997657,,,,,,,50.0,51.0,0.14436176470588236,
dsl,dsl,current,LightGBM Classifier,all,data_efficiency,21181.987166997715,,,,,,,100.0,51.0,0.09239215686274509,
dsl,dsl,current,1D-CNN TensorFlow,s002,train_and_infer,1475.1692910031124,1327.4442910005746,147.72500000253785,0.014482843137503712,562200576.0,601915392.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s003,train_and_infer,1425.7833330048015,1276.893458001723,148.8898750030785,0.014597046568929264,601915392.0,613564416.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s004,train_and_infer,1429.9223749985686,1280.7482079988404,149.1741669997282,0.014624918333306685,613564416.0,623837184.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s005,train_and_infer,1431.580832999316,1286.1756250022154,145.40520799710066,0.01425541254873536,623837184.0,633470976.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s007,train_and_infer,1431.840249999368,1284.4958749992657,147.34437500010245,0.014445526960794357,633470976.0,643301376.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s008,train_and_infer,1443.9844590015127,1295.5345000009402,148.44995900057256,0.014553917549075741,643301376.0,653606912.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s010,train_and_infer,1431.0189589996298,1283.0389589980769,147.98000000155298,0.014507843137407155,653606912.0,663093248.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s011,train_and_infer,1447.9484999974375,1298.2158749982773,149.73262499916018,0.014679669117564723,663568384.0,672382976.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s012,train_and_infer,1421.468584005197,1270.8382920027361,150.63029200246092,0.014767675686515776,672382976.0,680804352.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s013,train_and_infer,1436.2102090017288,1287.8537920005328,148.35641700119595,0.014544746764823133,680804352.0,689291264.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s015,train_and_infer,1529.8491249996005,1365.0779589988815,164.77116600071895,0.016154035882423427,689291264.0,689291264.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s016,train_and_infer,1448.5396670024784,1297.0578750027926,151.4817919996858,0.01485115607840057,689291264.0,690307072.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s017,train_and_infer,1427.551166001649,1282.196500000282,145.35466600136715,0.014250457451114426,690307072.0,690962432.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s018,train_and_infer,1421.377417005715,1274.2701250026585,147.1072920030565,0.014422283529711422,690962432.0,698449920.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s019,train_and_infer,1423.4568749998289,1279.5716250002442,143.88524999958463,0.014106397058782806,698449920.0,698449920.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s020,train_and_infer,1458.0640420026612,1309.8740830027964,148.18995899986476,0.014528427352927918,698449920.0,698449920.0,not_enabled,,,,
dsl,dsl,current,1D-CNN TensorFlow,s021,train_and_infer,1410.542041001463,1264.0290000017558,146.5130409997073,0.014364023627422284,698449920.0,700284928.0,not_enabled,,,,
