dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s055,train_and_infer,409.68879199863295,402.839957998367,6.848834000265924,0.0006714543137515612,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s056,train_and_infer,474.87679199912236,466.1598749989935,8.716917000128888,0.000854599705894989,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s057,train_and_infer,474.96016600416624,467.09437500248896,7.86579100167728,0.0007711559805565961,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,all,data_efficiency,11764.620250000007,,,,,,,5.0,51.0,0.30919509803921563,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,all,data_efficiency,13524.620874999528,,,,,,,10.0,51.0,0.26940980392156866,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,all,data_efficiency,16382.6279169989,,,,,,,25.0,51.0,0.19224313725490194,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,all,data_efficiency,19429.038041998865,,,,,,,50.0,51.0,0.15234999999999999,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,all,data_efficiency,23670.135290998587,,,,,,,100.0,51.0,0.09192549019607842,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s002,train_and_infer,2004.2411250033183,1800.7775000005495,203.46362500276882,0.019947414215957728,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s003,train_and_infer,2005.217541998718,1814.7018749987183,190.51566699999967,0.01867800656862742,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s004,train_and_infer,1979.0192090040364,1792.4453750019893,186.57383400204708,0.01829155235314187,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s005,train_and_infer,2010.1376669990714,1821.9033329987724,188.234334000299,0.01845434647061755,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s007,train_and_infer,1965.4925409995485,1776.2586249991728,189.23391600037576,0.018552344705919193,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s008,train_and_infer,2013.0429579985503,1826.6186250002647,186.42433299828554,0.01827689539198878,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s010,train_and_infer,1971.3775419986632,1780.294625001261,191.0829169974022,0.018733619313470805,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s011,train_and_infer,2015.0861670044833,1830.038334002893,185.04783300159033,0.01814194441192062,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s012,train_and_infer,1934.7619990039675,1742.9315830013365,191.83041600263095,0.0188069035296697,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s013,train_and_infer,2049.1477499999746,1856.6883749990666,192.45937500090804,0.01886856617655961,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s015,train_and_infer,1976.415666998946,1792.3149589987588,184.1007080001873,0.018049089019626204,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s016,train_and_infer,1936.5335830007098,1747.513833000994,189.0197499997157,0.018531348039187816,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s017,train_and_infer,1914.2315839962976,1730.3992089982785,183.83237499801908,0.01802278186255089,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s018,train_and_infer,1933.6104580033862,1755.2088750016992,178.40158300168696,0.017490351274675194,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s019,train_and_infer,1910.2896680014965,1725.8720840000024,184.4175840014941,0.018080155294264127,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s020,train_and_infer,2274.604834001366,1997.0837920009217,277.52104200044414,0.02720794529416119,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s021,train_and_infer,2122.6402489992324,1928.020708000986,194.61954099824652,0.019080347156690835,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s022,train_and_infer,2105.1671670029464,1867.1618750013295,238.0052920016169,0.023333852157021266,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s024,train_and_infer,2281.171207996522,2058.916957998008,222.25424999851384,0.021789632352795473,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s025,train_and_infer,2027.1667920023901,1838.6299170015263,188.5368750008638,0.018484007353025862,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s026,train_and_infer,1960.020208003698,1756.0102910028945,204.0099170008034,0.020000972254980726,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s027,train_and_infer,2044.4076669955393,1843.5218329977943,200.88583399774507,0.019694689607622065,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s028,train_and_infer,1942.5423760003468,1748.2618340000045,194.2805420003424,0.019047111960817882,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s029,train_and_infer,1922.371207998367,1739.2993749999732,183.0718329983938,0.017948218921411158,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,1D-CNN TensorFlow,s030,train_and_infer,2002.7617089981504,1810.371874998964,192.38983399918652,0.018861748431292798,2632728576.0,2632728576.0,96.0,,,,
