dataset,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,tf_num_tensors,tf_num_bytes
mmc,1D-CNN TFJS,browser_worker,17,20,20,980,980,0.32346938775510203,0.3,0.31173469387755104,0.677,0.7486734693877551,0.4946562349796295,1714.300000000745,0.04440000000037253,44.40000000037253,not_available,not_available,318,31089716
mmc,1D-CNN TFJS,browser_worker,18,20,20,980,980,0.4020408163265306,0.4,0.40102040816326534,0.598,0.6624489795918367,0.5017961263656616,1719.2999999988824,0.04210000000149012,42.100000001490116,not_available,not_available,336,31104900
mmc,1D-CNN TFJS,browser_worker,19,20,20,980,980,0.5,0.5,0.5,0.5,0.5293877551020408,0.4991616904735565,1703.2000000011176,0.045799999998882415,45.79999999888241,not_available,not_available,354,31120084
mmc,1D-CNN TFJS,browser_worker,20,20,20,980,980,0.2693877551020408,0.25,0.2596938775510204,0.731,0.7969897959183674,0.4962281584739685,1723.7999999988824,0.03730000000074506,37.30000000074506,not_available,not_available,372,31135268
mmc,1D-CNN TFJS,browser_worker,21,20,20,980,980,0.45,0.45,0.45,0.55,0.6278316326530612,0.5137658715248108,1712.5999999996275,0.04270000000111759,42.70000000111759,not_available,not_available,390,31150452
mmc,1D-CNN TFJS,browser_worker,22,20,20,980,980,0.4,0.4,0.4,0.6,0.5930612244897959,0.5034775733947754,1724.2000000011176,0.04279999999888241,42.79999999888241,not_available,not_available,408,31165636
mmc,1D-CNN TFJS,browser_worker,23,20,20,980,980,0.22346938775510203,0.2,0.211734693877551,0.777,0.7889795918367347,0.4915603995323181,1720.800000000745,0.04229999999888241,42.29999999888241,not_available,not_available,426,31180820
mmc,1D-CNN TFJS,browser_worker,24,20,20,980,980,0.19795918367346937,0.2,0.1989795918367347,0.802,0.8456632653061225,0.5019476413726807,1718.199999999255,0.0425,42.5,not_available,not_available,444,31196004
mmc,1D-CNN TFJS,browser_worker,25,20,20,980,980,0.25,0.25,0.25,0.75,0.726811224489796,0.4959304630756378,1719.5999999996275,0.0425,42.5,not_available,not_available,462,31211188
mmc,1D-CNN TFJS,browser_worker,26,20,20,980,980,0.3142857142857143,0.3,0.30714285714285716,0.686,0.771734693877551,0.4927760660648346,1715.2999999988824,0.03770000000111759,37.70000000111759,not_available,not_available,480,31226372
mmc,1D-CNN TFJS,browser_worker,27,20,20,980,980,0.3,0.3,0.3,0.7,0.7852551020408163,0.489995539188385,1713.5999999996275,0.04360000000149011,43.600000001490116,not_available,not_available,498,31241556
mmc,1D-CNN TFJS,browser_worker,28,20,20,980,980,0.35,0.35,0.35,0.65,0.6592346938775511,0.5045911073684692,1723.4000000003725,0.04289999999850989,42.899999998509884,not_available,not_available,516,31256740
mmc,1D-CNN TFJS,browser_worker,29,20,20,980,980,0.21020408163265306,0.2,0.20510204081632655,0.79,0.8746938775510205,0.49655207991600037,1709.0999999996275,0.04230000000074506,42.30000000074506,not_available,not_available,534,31271924
mmc,1D-CNN TFJS,browser_worker,30,20,20,980,980,0.31020408163265306,0.3,0.3051020408163265,0.69,0.7573469387755102,0.4880443215370178,1713.5999999996275,0.046099999999627474,46.09999999962747,not_available,not_available,552,31287108
mmc,1D-CNN TFJS,browser_worker,31,20,20,980,980,0.25,0.25,0.25,0.75,0.814795918367347,0.5034648776054382,1708.3999999985099,0.03840000000037253,38.40000000037253,not_available,not_available,570,31302292
mmc,1D-CNN TFJS,browser_worker,32,20,20,980,980,0.3551020408163265,0.35,0.3525510204081632,0.645,0.7329591836734693,0.5213823318481445,1719.4000000003725,0.044,44,not_available,not_available,588,31317476
mmc,1D-CNN TFJS,browser_worker,33,20,20,980,980,0.30714285714285716,0.3,0.3035714285714286,0.693,0.7563775510204082,0.507761538028717,1721.7000000011176,0.04259999999962747,42.59999999962747,not_available,not_available,606,31332660
mmc,1D-CNN TFJS,browser_worker,34,20,20,980,980,0.4,0.4,0.4,0.6,0.6061479591836735,0.49069932103157043,1710.9000000003725,0.04680000000074506,46.80000000074506,not_available,not_available,624,31347844
mmc,1D-CNN TFJS,browser_worker,35,20,20,980,980,0.2,0.2,0.2,0.8,0.8512755102040817,0.49758675694465637,1710.7000000011176,0.04079999999888241,40.79999999888241,not_available,not_available,642,31363028
mmc,1D-CNN TFJS,browser_worker,36,20,20,980,980,0.2163265306122449,0.2,0.20816326530612245,0.784,0.8652551020408163,0.48816853761672974,1715.199999999255,0.043300000000745055,43.30000000074506,not_available,not_available,660,31378212
mmc,1D-CNN TFJS,browser_worker,37,20,20,980,980,0.25,0.25,0.25,0.75,0.8670408163265306,0.49176591634750366,1727.9000000003725,0.038,38,not_available,not_available,678,31393396
mmc,1D-CNN TFJS,browser_worker,38,20,20,980,980,0.4,0.4,0.4,0.6,0.6854081632653061,0.48847758769989014,1711.5999999996275,0.04459999999962747,44.59999999962747,not_available,not_available,696,31408580
mmc,1D-CNN TFJS,browser_worker,39,20,20,980,980,0.12551020408163266,0.15,0.1377551020408163,0.874,0.9550510204081633,0.5102593898773193,1721.199999999255,0.0455,45.5,not_available,not_available,714,31423764
mmc,1D-CNN TFJS,browser_worker,40,20,20,980,980,0.35816326530612247,0.35,0.35408163265306125,0.642,0.6792857142857143,0.4841062128543854,1707.4000000003725,0.04029999999888241,40.29999999888241,not_available,not_available,732,31438948
mmc,1D-CNN TFJS,browser_worker,41,20,20,980,980,0.3163265306122449,0.3,0.3081632653061225,0.684,0.7058673469387755,0.489810585975647,1710.2000000011176,0.04379999999888241,43.79999999888241,not_available,not_available,750,31454132
mmc,1D-CNN TFJS,browser_worker,42,20,20,980,980,0.15,0.15,0.15,0.85,0.9180612244897959,0.4727380573749542,1728.300000000745,0.03929999999888241,39.29999999888241,not_available,not_available,768,31469316
mmc,1D-CNN TFJS,browser_worker,43,20,20,980,980,0.35,0.35,0.35,0.65,0.6677551020408163,0.4992997944355011,1723,0.041,41,not_available,not_available,786,31484500
mmc,1D-CNN TFJS,browser_worker,44,20,20,980,980,0.3122448979591837,0.3,0.30612244897959184,0.688,0.7350510204081633,0.49494844675064087,1708.9000000003725,0.04940000000037253,49.40000000037253,not_available,not_available,804,31499684
mmc,1D-CNN TFJS,browser_worker,45,20,20,980,980,0.07346938775510205,0.05,0.061734693877551025,0.927,0.9717346938775511,0.5042828321456909,1715,0.04419999999925494,44.19999999925494,not_available,not_available,822,31514868
mmc,1D-CNN TFJS,browser_worker,46,20,20,980,980,0.2,0.2,0.2,0.8,0.8786734693877551,0.4999416470527649,1723,0.04209999999962747,42.09999999962747,not_available,not_available,840,31530052
mmc,1D-CNN TFJS,browser_worker,47,20,20,980,980,0.27448979591836736,0.25,0.2622448979591837,0.726,0.8128571428571428,0.5020992755889893,1723.7999999988824,0.04180000000074506,41.80000000074506,not_available,not_available,858,31545236
mmc,1D-CNN TFJS,browser_worker,48,20,20,980,980,0.23877551020408164,0.25,0.2443877551020408,0.761,0.8601530612244898,0.5220746397972107,1726.199999999255,0.051800000000745056,51.80000000074506,not_available,not_available,876,31560420
mmc,1D-CNN TFJS,browser_worker,49,20,20,980,980,0.2,0.2,0.2,0.8,0.8687244897959183,0.5032422542572021,1736.0999999996275,0.03840000000037253,38.40000000037253,not_available,not_available,894,31575604
mmc,1D-CNN TFJS,browser_worker,50,20,20,980,980,0.4030612244897959,0.4,0.40153061224489794,0.597,0.5955102040816327,0.4870319068431854,1742.3999999985099,0.048200000001117585,48.20000000111759,not_available,not_available,912,31590788
