attempt_id,participant_id,participant_code,session_id,session_no,input_mode,role_label,status,quality_status,summary_quality_status,feature_quality,summary_feature_quality,device_class,prompt_id,prompt_set_id,started_at,ended_at,submitted_at,timestamp,raw_text_length,event_count,paired_key_count,keyup_coverage,paste_count,summary_paste_count,paste_detected,fixed_prompt_match
f401cde9-34c4-40f0-8cad-6a1966ba68de,0f8a9d01-d072-4339-a224-dbcdfd890005,A010,d80ce68c-212b-49ca-9318-3e3a559390da,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-12T06:42:40.981Z,2026-05-12T06:42:56.496Z,2026-05-12T06:42:56.496Z,2026-05-12T06:42:56.496Z,53.0,770.0,130.0,1.0,0,0.0,False,1.0
5d52b860-9252-4e9b-8666-3a84e685e16d,0f8a9d01-d072-4339-a224-dbcdfd890005,A010,d80ce68c-212b-49ca-9318-3e3a559390da,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-12T06:42:57.541Z,2026-05-12T06:45:23.620Z,2026-05-12T06:45:23.620Z,2026-05-12T06:45:23.620Z,161.0,2630.0,493.0,1.0,0,0.0,False,0.0
e035f3a6-db0d-452a-9d2c-3de82b172b7f,86ae0466-0478-4be6-ae21-1b3fd58ebb3d,A011,5caf4755-a7b7-45ea-b2d6-a6efa563fa1d,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_001,pilot_fixed_ko_v1,2026-05-12T06:44:44.399Z,2026-05-12T06:45:13.868Z,2026-05-12T06:45:13.868Z,2026-05-12T06:45:13.868Z,54.0,915.0,148.0,0.9932885906040269,0,0.0,False,1.0
b70b0971-faa6-4d79-a77d-828d017b4c49,86ae0466-0478-4be6-ae21-1b3fd58ebb3d,A011,5caf4755-a7b7-45ea-b2d6-a6efa563fa1d,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_002,pilot_fixed_ko_v1,2026-05-12T06:45:14.936Z,2026-05-12T06:45:35.110Z,2026-05-12T06:45:35.110Z,2026-05-12T06:45:35.110Z,44.0,645.0,102.0,1.0,0,0.0,False,1.0
228135e7-943e-4cb0-a126-81d41d3aeacd,0f8a9d01-d072-4339-a224-dbcdfd890005,A010,d80ce68c-212b-49ca-9318-3e3a559390da,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-12T06:45:24.399Z,2026-05-12T06:46:25.091Z,2026-05-12T06:46:25.091Z,2026-05-12T06:46:25.091Z,197.0,2865.0,503.0,1.0,0,0.0,False,1.0
f7551b96-675a-4cca-834c-917a3bc258d3,86ae0466-0478-4be6-ae21-1b3fd58ebb3d,A011,5caf4755-a7b7-45ea-b2d6-a6efa563fa1d,1,fixed,genuine,submitted,usable,usable,high,high,desktop,ko_fixed_003,pilot_fixed_ko_v1,2026-05-12T06:45:36.093Z,2026-05-12T06:45:49.890Z,2026-05-12T06:45:49.890Z,2026-05-12T06:45:49.890Z,53.0,727.0,114.0,1.0,0,0.0,False,1.0
9e166efc-eed4-40fe-893a-64eceb5fe238,86ae0466-0478-4be6-ae21-1b3fd58ebb3d,A011,5caf4755-a7b7-45ea-b2d6-a6efa563fa1d,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_004,pilot_fixed_ko_v1,2026-05-12T06:45:51.383Z,2026-05-12T06:46:48.495Z,2026-05-12T06:46:48.495Z,2026-05-12T06:46:48.495Z,175.0,2103.0,361.0,0.9756756756756756,0,0.0,False,0.0
45ebbcc5-0650-446d-98c8-2144a9a569a4,0f8a9d01-d072-4339-a224-dbcdfd890005,A010,d80ce68c-212b-49ca-9318-3e3a559390da,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-12T06:46:25.887Z,2026-05-12T06:47:18.203Z,2026-05-12T06:47:18.203Z,2026-05-12T06:47:18.203Z,110.0,1861.0,326.0,1.0,0,0.0,False,
f1a56b11-3018-4230-aef4-bb4327544adc,86ae0466-0478-4be6-ae21-1b3fd58ebb3d,A011,5caf4755-a7b7-45ea-b2d6-a6efa563fa1d,1,fixed,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_fixed_005,pilot_fixed_ko_v1,2026-05-12T06:47:06.901Z,2026-05-12T06:49:10.302Z,2026-05-12T06:49:10.302Z,2026-05-12T06:49:10.302Z,197.0,2624.0,440.0,0.9865470852017936,0,0.0,False,0.0
8303e5fe-a37b-41a7-a729-037396db30c0,0f8a9d01-d072-4339-a224-dbcdfd890005,A010,d80ce68c-212b-49ca-9318-3e3a559390da,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-12T06:47:20.340Z,2026-05-12T06:48:25.707Z,2026-05-12T06:48:25.707Z,2026-05-12T06:48:25.707Z,137.0,2393.0,416.0,1.0,0,0.0,False,
2406f1e7-1570-433b-9738-140189b98f3a,0f8a9d01-d072-4339-a224-dbcdfd890005,A010,d80ce68c-212b-49ca-9318-3e3a559390da,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-12T06:48:26.378Z,2026-05-12T06:49:29.078Z,2026-05-12T06:49:29.078Z,2026-05-12T06:49:29.078Z,119.0,2138.0,364.0,1.0,0,0.0,False,
860bb1b6-7168-4e1f-8dcd-61114617d7eb,86ae0466-0478-4be6-ae21-1b3fd58ebb3d,A011,5caf4755-a7b7-45ea-b2d6-a6efa563fa1d,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-12T06:49:11.928Z,2026-05-12T06:51:28.579Z,2026-05-12T06:51:28.579Z,2026-05-12T06:51:28.579Z,132.0,2403.0,411.0,1.0,0,0.0,False,
8d6839a7-773f-4bd9-822a-848cb8d07b7a,86ae0466-0478-4be6-ae21-1b3fd58ebb3d,A011,5caf4755-a7b7-45ea-b2d6-a6efa563fa1d,1,free,genuine,submitted,low_quality,low_quality,high,high,desktop,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-12T06:51:29.986Z,2026-05-12T06:52:43.070Z,2026-05-12T06:52:43.070Z,2026-05-12T06:52:43.070Z,30.0,941.0,155.0,1.0,0,0.0,False,
ff3e5631-673c-4e85-ab9c-2bb6d26eeef8,86ae0466-0478-4be6-ae21-1b3fd58ebb3d,A011,5caf4755-a7b7-45ea-b2d6-a6efa563fa1d,1,free,genuine,submitted,usable,usable,high,high,desktop,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-12T06:52:44.135Z,2026-05-12T06:54:54.941Z,2026-05-12T06:54:54.941Z,2026-05-12T06:54:54.941Z,100.0,2533.0,402.0,1.0,0,0.0,False,
95ad5820-eee7-41c2-8ad2-b5f649fa2e49,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,8b6cf3c3-5ac1-46a8-9d99-4fa311ffed9d,1,fixed,genuine,excluded,excluded,excluded,low,low,tablet,ko_fixed_001,pilot_fixed_ko_v1,2026-05-12T10:11:32.889Z,2026-05-12T10:11:48.022Z,2026-05-12T10:11:48.022Z,2026-05-12T10:11:48.022Z,0.0,0.0,0.0,0.0,0,0.0,False,0.0
2cb98173-4aca-4c35-8ed8-bb2501b77ae2,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,8b6cf3c3-5ac1-46a8-9d99-4fa311ffed9d,1,fixed,genuine,cancelled,,,,,tablet,ko_fixed_002,pilot_fixed_ko_v1,2026-05-12T10:11:52.268Z,2026-05-12T10:11:57.301Z,,,,,,,0,,False,
dcefb7d8-2674-481a-8f32-5b6c45e32482,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,8b6cf3c3-5ac1-46a8-9d99-4fa311ffed9d,1,fixed,genuine,excluded,excluded,excluded,low,low,tablet,ko_fixed_002,pilot_fixed_ko_v1,2026-05-12T10:11:59.067Z,2026-05-12T10:12:00.534Z,2026-05-12T10:12:00.534Z,2026-05-12T10:12:00.534Z,0.0,0.0,0.0,0.0,0,0.0,False,0.0
71b9d30c-5cd1-4015-bc0e-eb56008f3e49,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,8b6cf3c3-5ac1-46a8-9d99-4fa311ffed9d,1,fixed,genuine,excluded,excluded,excluded,low,low,tablet,ko_fixed_003,pilot_fixed_ko_v1,2026-05-12T10:12:03.350Z,2026-05-12T10:12:04.965Z,2026-05-12T10:12:04.965Z,2026-05-12T10:12:04.965Z,0.0,0.0,0.0,0.0,0,0.0,False,0.0
b0f72a2a-c53e-45ee-8a35-cfb5f1ec9f1e,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,8b6cf3c3-5ac1-46a8-9d99-4fa311ffed9d,1,fixed,genuine,in_progress,,,,,tablet,ko_fixed_004,pilot_fixed_ko_v1,2026-05-12T10:12:06.683Z,,,,,,,,0,,False,
626f94c4-4824-4b6a-8048-643f42cc69a9,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,724b37f9-6dac-4cfd-bc28-89654e091970,1,fixed,genuine,excluded,excluded,excluded,low,low,tablet,ko_fixed_001,pilot_fixed_ko_v1,2026-05-12T10:13:11.705Z,2026-05-12T10:13:17.029Z,2026-05-12T10:13:17.029Z,2026-05-12T10:13:17.029Z,0.0,0.0,0.0,0.0,0,0.0,False,0.0
1631a324-0892-4e9e-968d-e8784c3c2c44,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,724b37f9-6dac-4cfd-bc28-89654e091970,1,fixed,genuine,submitted,usable,usable,medium,medium,tablet,ko_fixed_002,pilot_fixed_ko_v1,2026-05-12T10:13:18.805Z,2026-05-12T10:13:37.334Z,2026-05-12T10:13:37.334Z,2026-05-12T10:13:37.334Z,44.0,555.0,127.0,0.9921875,0,0.0,False,1.0
1f3d8f9a-8f84-4da2-8e56-39f0aa1ddab8,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,724b37f9-6dac-4cfd-bc28-89654e091970,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,tablet,ko_fixed_003,pilot_fixed_ko_v1,2026-05-12T10:13:39.473Z,2026-05-12T10:13:53.618Z,2026-05-12T10:13:53.618Z,2026-05-12T10:13:53.618Z,53.0,528.0,114.0,1.0,0,0.0,False,0.0
9e136d8c-97e8-49ce-a22d-734ca86d3dd9,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,724b37f9-6dac-4cfd-bc28-89654e091970,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,tablet,ko_fixed_004,pilot_fixed_ko_v1,2026-05-12T10:13:54.470Z,2026-05-12T10:15:37.379Z,2026-05-12T10:15:37.379Z,2026-05-12T10:15:37.379Z,174.0,1699.0,381.0,0.9794344473007712,0,0.0,False,0.0
63e97bdd-7f2f-4792-b934-b353e6f3d725,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,724b37f9-6dac-4cfd-bc28-89654e091970,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,tablet,ko_fixed_005,pilot_fixed_ko_v1,2026-05-12T10:15:39.661Z,2026-05-12T10:16:51.623Z,2026-05-12T10:16:51.623Z,2026-05-12T10:16:51.623Z,197.0,1966.0,440.0,0.9821428571428572,0,0.0,False,0.0
84508958-37b7-4b02-8ae5-70723ba014e7,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,724b37f9-6dac-4cfd-bc28-89654e091970,1,free,genuine,submitted,usable,usable,medium,medium,tablet,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-12T10:16:52.356Z,2026-05-12T10:18:28.419Z,2026-05-12T10:18:28.419Z,2026-05-12T10:18:28.419Z,100.0,1568.0,350.0,1.0,0,0.0,False,
a667ad7e-25cf-472c-aed3-e05a32abcaa0,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,724b37f9-6dac-4cfd-bc28-89654e091970,1,free,genuine,submitted,usable,usable,medium,medium,tablet,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-12T10:18:29.325Z,2026-05-12T10:20:04.984Z,2026-05-12T10:20:04.984Z,2026-05-12T10:20:04.984Z,147.0,1850.0,402.0,1.0,0,0.0,False,
ed75f9ef-958e-4dc4-864f-77d6c3ad51d0,ce083339-370c-4902-8dd9-8983d00ac0ef,A013,724b37f9-6dac-4cfd-bc28-89654e091970,1,free,genuine,submitted,usable,usable,medium,medium,tablet,ko_free_suggestion_003,pilot_free_suggestions_ko_v1,2026-05-12T10:20:05.982Z,2026-05-12T10:22:12.556Z,2026-05-12T10:22:12.556Z,2026-05-12T10:22:12.556Z,187.0,2649.0,571.0,1.0,0,0.0,False,
ace8180c-7f42-4d8d-891d-de2a8ee2ba67,e1951ba3-16f8-4a80-aa1b-138e636cfac4,9002,9cd1ea9c-2d30-49e7-a9d7-a435045085a5,1,fixed,genuine,in_progress,,,,,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-12T14:58:17.145Z,,,,,,,,0,,False,
58bb36a7-13d7-4268-87d8-0cad82967e4b,eb0e57cd-7bee-4c87-85b0-cbc0a1015671,1002,39accfee-f834-4ab0-8c08-d1835a06fcf3,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-12T23:36:02.340Z,2026-05-12T23:36:17.116Z,2026-05-12T23:36:17.116Z,2026-05-12T23:36:17.116Z,12.0,59.0,16.0,1.0,0,0.0,False,0.0
d9e7443e-b0dd-4d3b-8238-60793ce89e63,eb0e57cd-7bee-4c87-85b0-cbc0a1015671,1002,39accfee-f834-4ab0-8c08-d1835a06fcf3,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_002,pilot_fixed_ko_v1,2026-05-12T23:36:22.875Z,2026-05-12T23:36:33.417Z,2026-05-12T23:36:33.417Z,2026-05-12T23:36:33.417Z,12.0,52.0,14.0,1.0,0,0.0,False,0.0
56671e76-803c-4ab7-8075-feb55096b1f5,eb0e57cd-7bee-4c87-85b0-cbc0a1015671,1002,39accfee-f834-4ab0-8c08-d1835a06fcf3,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_003,pilot_fixed_ko_v1,2026-05-12T23:36:34.655Z,2026-05-12T23:36:47.155Z,2026-05-12T23:36:47.155Z,2026-05-12T23:36:47.155Z,12.0,52.0,14.0,1.0,0,0.0,False,0.0
4653c4d0-a018-40d8-84e9-2deacdcb6d4f,eb0e57cd-7bee-4c87-85b0-cbc0a1015671,1002,39accfee-f834-4ab0-8c08-d1835a06fcf3,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_004,pilot_fixed_ko_v1,2026-05-12T23:36:47.892Z,2026-05-12T23:37:00.437Z,2026-05-12T23:37:00.437Z,2026-05-12T23:37:00.437Z,12.0,52.0,14.0,1.0,0,0.0,False,0.0
5ee5b5f1-2971-40ff-971b-f934858ce5cf,eb0e57cd-7bee-4c87-85b0-cbc0a1015671,1002,39accfee-f834-4ab0-8c08-d1835a06fcf3,1,fixed,genuine,in_progress,,,,,mobile,ko_fixed_005,pilot_fixed_ko_v1,2026-05-12T23:37:01.126Z,,,,,,,,0,,False,
4a8e80e2-0b89-45dc-99d7-97175bc31df9,ac417b55-33b3-49eb-a33e-737e8c35b270,P003,9ad2dbf0-a8d1-4937-bf77-6369100952b6,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-12T23:55:50.376Z,2026-05-12T23:56:27.059Z,2026-05-12T23:56:27.059Z,2026-05-12T23:56:27.059Z,53.0,618.0,133.0,1.0,0,0.0,False,0.0
b308f11a-536c-45c6-b4ea-4dfa9d3fd31e,ac417b55-33b3-49eb-a33e-737e8c35b270,P003,9ad2dbf0-a8d1-4937-bf77-6369100952b6,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_002,pilot_fixed_ko_v1,2026-05-12T23:56:28.326Z,2026-05-12T23:59:52.796Z,2026-05-12T23:59:52.796Z,2026-05-12T23:59:52.796Z,44.0,591.0,129.0,1.0,0,0.0,False,1.0
03a3fb84-78fc-4778-945e-7c2959ab20cb,ac417b55-33b3-49eb-a33e-737e8c35b270,P003,9ad2dbf0-a8d1-4937-bf77-6369100952b6,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_003,pilot_fixed_ko_v1,2026-05-12T23:59:53.628Z,2026-05-13T00:00:19.878Z,2026-05-13T00:00:19.878Z,2026-05-13T00:00:19.878Z,53.0,742.0,163.0,1.0,0,0.0,False,1.0
2f5d449e-819a-4a1f-9404-4ceb16ff78f3,ac417b55-33b3-49eb-a33e-737e8c35b270,P003,9ad2dbf0-a8d1-4937-bf77-6369100952b6,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_004,pilot_fixed_ko_v1,2026-05-13T00:00:21.245Z,2026-05-13T00:02:15.127Z,2026-05-13T00:02:15.127Z,2026-05-13T00:02:15.127Z,176.0,1739.0,387.0,1.0,0,0.0,False,1.0
9f96b1a9-f6b6-4701-b174-8fb0e4490d11,ac417b55-33b3-49eb-a33e-737e8c35b270,P003,9ad2dbf0-a8d1-4937-bf77-6369100952b6,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_005,pilot_fixed_ko_v1,2026-05-13T00:02:16.184Z,2026-05-13T00:04:54.897Z,2026-05-13T00:04:54.897Z,2026-05-13T00:04:54.897Z,195.0,2011.0,449.0,1.0,0,0.0,False,0.0
179723cf-8813-43b3-8e93-e19588a7880e,ac417b55-33b3-49eb-a33e-737e8c35b270,P003,9ad2dbf0-a8d1-4937-bf77-6369100952b6,1,free,genuine,submitted,usable,usable,medium,medium,mobile,ko_free_suggestion_001,pilot_free_suggestions_ko_v1,2026-05-13T00:04:55.914Z,2026-05-13T00:07:24.903Z,2026-05-13T00:07:24.903Z,2026-05-13T00:07:24.903Z,140.0,1873.0,410.0,1.0,0,0.0,False,
41f0e3b3-8eb1-4e21-aeec-6a92a0779551,ac417b55-33b3-49eb-a33e-737e8c35b270,P003,9ad2dbf0-a8d1-4937-bf77-6369100952b6,1,free,genuine,in_progress,,,,,mobile,ko_free_suggestion_002,pilot_free_suggestions_ko_v1,2026-05-13T00:07:25.727Z,,,,,,,,0,,False,
b01853f2-68e3-4168-b769-87a6a960a8b6,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,73dfd0d1-8626-4292-be95-5d4b9baf07dd,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_001,pilot_fixed_ko_v1,2026-05-13T01:51:45.538Z,2026-05-13T01:52:25.179Z,2026-05-13T01:52:25.179Z,2026-05-13T01:52:25.179Z,54.0,657.0,144.0,1.0,0,0.0,False,1.0
23a8744b-05f6-4ca9-a5e1-a3d24e52aff8,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,73dfd0d1-8626-4292-be95-5d4b9baf07dd,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_002,pilot_fixed_ko_v1,2026-05-13T01:52:29.490Z,2026-05-13T01:52:52.786Z,2026-05-13T01:52:52.786Z,2026-05-13T01:52:52.786Z,44.0,510.0,112.0,1.0,0,0.0,False,1.0
8ceca84a-9f77-478f-ae49-70de7d0b4950,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,73dfd0d1-8626-4292-be95-5d4b9baf07dd,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_003,pilot_fixed_ko_v1,2026-05-13T01:52:53.985Z,2026-05-13T01:53:29.458Z,2026-05-13T01:53:29.458Z,2026-05-13T01:53:29.458Z,53.0,755.0,164.0,1.0,0,0.0,False,1.0
923934b4-ae51-44bd-830a-1444f924fd4a,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,73dfd0d1-8626-4292-be95-5d4b9baf07dd,1,fixed,genuine,submitted,usable,usable,medium,medium,mobile,ko_fixed_004,pilot_fixed_ko_v1,2026-05-13T01:53:30.596Z,2026-05-13T01:55:39.139Z,2026-05-13T01:55:39.139Z,2026-05-13T01:55:39.139Z,176.0,1973.0,443.0,1.0,0,0.0,False,1.0
f49730a8-5ba2-4ad2-a3fb-dccb4e5941f9,470d93ae-d92d-4951-a455-107abf5524e2,M001_1,73dfd0d1-8626-4292-be95-5d4b9baf07dd,1,fixed,genuine,submitted,low_quality,low_quality,medium,medium,mobile,ko_fixed_005,pilot_fixed_ko_v1,2026-05-13T01:55:40.537Z,2026-05-13T01:57:31.056Z,2026-05-13T01:57:31.056Z,2026-05-13T01:57:31.056Z,196.0,1991.0,440.0,1.0,0,0.0,False,0.0
